id,log_price,property_type_encoded,room_type_encoded,bed_type_encoded,city_encoded,neighbourhood_encoded,cancellation_policy_encoded,amenities_score,host_experience_years,cleaning_fee_encoded,instant_bookable_encoded,host_identity_verified_encoded,accommodates_numeric,bedrooms_numeric,beds_numeric,bathrooms_numeric,number_of_reviews_numeric,review_scores_rating_numeric,latitude_numeric,longitude_numeric
4456094,4.31748811353631,3,2,1,5,2,1,214,2.6611909650924024,1,0,1,1,1.0,1.0,1.0,20,98.0,42.31803897447978,-71.11687373250301
3741728,4.859812404361672,6,5,1,3,2,1,265,3.1129363449691994,1,1,1,2,1.0,1.0,1.0,69,93.0,40.69718817060232,-73.73332588237764
19067450,4.07753744390572,6,2,-1,4,3,3,89,0.6652977412731006,1,0,0,1,1.0,1.0,1.0,3,93.0,38.87864318897103,-77.01469309083295
2081199,5.298317366548036,7,5,1,2,5,2,132,1.0294318959616702,1,1,1,4,0.0,3.0,1.0,127,95.0,33.9933459475058,-118.47677483450784
14788725,4.59511985013459,7,5,1,2,5,1,152,3.405886379192334,1,1,1,2,1.0,2.0,1.0,43,93.0,33.99583698751842,-118.4767377391721
18257607,5.6594822157596205,3,5,1,2,4,1,232,4.1505817932922655,1,0,1,11,3.0,5.0,3.0,1,100.0,34.14849068842892,-118.38899669067828
441860,4.912654885736052,7,5,1,3,3,1,151,1.672826830937714,1,1,1,4,1.0,1.0,1.0,72,91.0,40.79445250337181,-73.93307302248412
1138542,4.31748811353631,3,2,1,5,2,2,138,2.7734428473648185,1,0,1,1,1.0,1.0,1.0,3,100.0,37.74631053653075,-122.41013496647165
6966923,4.31748811353631,7,5,1,2,2,1,192,0.5092402464065708,1,1,1,5,2.0,3.0,2.0,8,83.0,34.1990383026953,-118.53784887370696
11116617,4.007333185232471,7,2,1,5,1,1,108,0.0,1,1,0,2,1.0,2.0,1.0,24,97.0,42.30584542633008,-71.0642496940615
19905250,4.634728988229637,7,5,1,3,4,1,134,1.0321697467488022,1,0,1,3,2.0,3.0,1.0,12,83.0,40.70931830606453,-73.93853209400665
8953200,6.0776422433490325,7,5,1,3,5,1,351,4.249144421629021,1,1,1,6,2.0,3.0,2.0,105,97.0,40.74398483352189,-73.99624427183672
9258941,5.010635294096256,7,2,1,3,3,1,180,3.167693360711841,1,0,1,2,1.0,1.0,1.0,2,100.0,40.67641595626118,-73.9586498187243
964379,3.912023005428147,3,2,1,2,2,2,123,2.195756331279945,1,0,1,2,1.0,1.0,1.0,14,100.0,34.22370011012691,-118.59422715929551
13533524,5.010635294096256,7,2,1,3,3,3,80,0.8952772073921971,0,0,1,2,1.0,1.0,1.0,3,100.0,40.673132496559774,-73.96254444002219
13099742,5.187385805840755,7,5,1,3,5,1,89,3.923340177960301,0,0,1,3,1.0,1.0,1.0,130,92.0,40.76662190719155,-73.99302312944823
4624526,5.043425116919247,7,5,1,5,3,1,125,0.9336071184120466,0,0,1,4,1.0,2.0,1.0,15,92.0,37.77960863139669,-122.49092643987484
8131528,4.787491742782046,7,5,1,3,2,1,177,0.0,1,0,1,7,2.0,3.0,2.0,33,92.0,40.5820025497577,-73.96184618703919
16435953,4.90527477843843,4,2,1,3,4,1,247,0.0,0,0,0,2,1.0,1.0,2.0,11,96.0,40.705018138313605,-74.00826628237698
442633,4.605170185988092,7,5,1,2,3,1,193,2.3928815879534566,1,0,1,4,1.0,2.0,1.5,5,96.0,34.202264760852955,-118.46982310304442
13845726,4.59511985013459,3,2,1,5,2,2,113,2.1793292265571527,0,0,1,1,1.0,1.0,1.0,16,93.0,37.74454460966359,-122.48205386863066
7691711,4.59511985013459,7,2,1,3,4,1,204,3.356605065023956,1,0,0,1,1.0,1.0,1.0,4,100.0,40.71021993789631,-73.95505522917962
5175141,4.174387269895637,7,2,1,3,4,2,90,3.1101984941820673,1,0,1,2,1.0,1.0,1.0,9,89.0,40.711382626504566,-73.94505395649037
7149655,5.105945473900579,7,5,1,3,4,2,103,2.8199863107460645,1,0,1,3,1.0,1.0,1.0,7,87.0,40.66516563802944,-73.98637034280777
11834467,5.017279836814924,7,5,1,3,3,1,99,2.6776180698151952,1,0,1,6,2.0,3.0,1.0,34,81.0,40.68374155300516,-73.9420003064505
18785349,3.912023005428147,3,2,1,2,4,2,134,4.501026694045175,1,0,1,3,1.0,2.0,1.0,32,93.0,34.16800840543781,-118.11511915164228
16271818,3.737669618283368,3,2,1,2,3,3,107,4.498288843258043,0,0,0,1,1.0,1.0,0.5,19,97.0,34.02249933391422,-118.42826000072064
19509586,4.74493212836325,10,2,1,5,4,1,148,4.323066392881588,1,0,0,2,1.0,1.0,2.0,76,93.0,37.78938752092673,-122.39358908257157
2217610,5.525452939131784,7,5,1,3,4,1,267,3.3018480492813143,1,0,1,6,2.0,2.0,1.0,57,94.0,40.72434675066313,-73.98324963580464
17815532,5.068904202220232,7,5,1,2,5,2,197,2.8145106091718,1,0,1,4,1.0,2.0,1.0,113,98.0,33.994897973045155,-118.47722899112424
20332330,4.23410650459726,7,2,1,5,2,1,79,1.3716632443531827,1,1,0,2,1.0,1.0,1.0,4,75.0,42.33633781337849,-71.07805675819431
16362967,5.298317366548036,7,5,1,4,5,2,179,2.940451745379877,1,0,1,5,1.0,3.0,1.0,20,89.0,38.912363321483824,-77.05935828746081
15786161,5.003946305945459,3,5,1,4,5,1,225,0.0,1,1,1,4,1.0,2.0,1.0,3,100.0,38.88019593418723,-76.99972732471599
305783,3.218875824868201,7,2,1,4,1,2,107,0.3997262149212868,1,0,0,2,1.0,2.0,1.0,8,90.0,38.91192063588358,-77.00977802344433
14716013,4.31748811353631,7,5,1,2,4,1,176,1.730321697467488,1,0,1,4,0.0,2.0,1.0,35,82.0,34.088214678302485,-118.30551820189068
4565447,4.543294782270004,7,5,1,4,3,3,174,3.0636550308008212,1,0,1,4,1.0,2.0,1.0,6,100.0,38.93598758173349,-77.03366977538221
3870276,4.174387269895637,3,2,1,2,3,3,45,4.399726214921286,1,1,1,3,1.0,1.0,1.0,30,91.0,33.768672911959044,-118.13957157703793
16718429,4.174387269895637,3,2,1,2,2,2,120,0.6406570841889117,0,1,1,2,1.0,1.0,1.0,26,89.0,34.17193949685533,-118.62140374965809
15421721,5.17614973257383,4,5,1,5,3,2,150,3.6057494866529773,1,0,1,4,1.0,2.0,1.0,91,98.0,37.73302629208203,-122.44979168428672
9476850,3.80666248977032,7,2,1,3,4,2,86,2.220396988364134,1,0,1,2,1.0,1.0,1.0,2,80.0,40.70803494870493,-73.94867889379516
13281809,4.0943445622221,7,2,1,3,3,2,96,2.863791923340178,0,0,1,2,1.0,1.0,1.0,2,90.0,40.81142793702087,-73.95412801398847
20016740,3.4011973816621555,7,1,1,3,3,1,77,0.0,0,1,0,2,1.0,1.0,1.0,10,90.0,40.82622788582567,-73.93654659136065
8319971,3.5263605246161616,7,2,1,2,2,1,82,1.2019164955509924,1,0,1,2,3.0,1.0,3.0,11,98.0,33.71309845226793,-118.29155724372325
14656080,3.951243718581428,7,2,1,3,4,1,135,2.086242299794661,1,0,1,1,1.0,1.0,1.0,1,80.0,40.71138132491497,-73.95385163427422
17808825,5.010635294096256,7,5,1,3,4,1,226,1.8863791923340179,1,0,1,4,1.0,2.0,1.0,137,97.0,40.707128529364034,-73.9453744382282
9775296,3.737669618283368,7,2,1,3,2,3,96,0.0,0,1,1,2,1.0,1.0,1.0,2,80.0,40.68946815863546,-73.91897286847323
6324190,4.4998096703302615,7,5,1,3,3,1,161,2.2833675564681726,1,0,1,2,1.0,1.0,1.0,23,79.0,40.795911071040365,-73.93316448298614
17303792,4.691347882229144,7,5,1,1,2,1,181,5.065023956194388,1,1,1,4,1.0,1.0,1.0,5,96.0,41.96821146683739,-87.65619639880694
16814587,3.688879454113936,7,2,1,3,2,1,114,1.541409993155373,1,0,1,1,1.0,1.0,1.0,2,90.0,40.8253357667564,-73.94722877011449
8551408,3.8501476017100575,7,2,1,3,1,1,79,1.3086926762491444,1,1,1,2,1.0,1.0,1.0,19,85.0,40.87087479742547,-73.86533217369585
17805345,4.553876891600541,7,2,1,5,3,2,98,2.7159479808350446,1,0,0,2,1.0,1.0,1.0,2,100.0,37.75395024630962,-122.4150455512325
9906178,4.59511985013459,7,2,1,3,5,2,170,0.0,1,1,1,2,1.0,1.0,1.0,29,97.0,40.73504920747167,-74.00244263499552
8283480,4.59511985013459,7,5,1,5,5,1,213,0.29842573579739906,1,1,0,6,2.0,4.0,2.0,58,89.0,42.35945159578164,-71.05185902359331
14228600,4.31748811353631,7,5,1,4,1,2,141,2.4503764544832305,1,0,1,2,1.0,1.0,1.0,33,99.0,38.94368555001761,-77.01722705850605
1227805,4.31748811353631,7,5,1,5,2,1,103,6.247775496235455,1,0,1,3,1.0,2.0,1.0,44,79.0,37.7571044235349,-122.46593813202055
6185484,3.912023005428147,3,2,1,2,4,3,187,1.9904175222450375,0,1,1,2,1.0,1.0,1.0,36,93.0,33.74769678314768,-118.31641157856436
4659729,5.010635294096256,7,5,1,3,5,3,97,1.273100616016427,0,0,0,4,2.0,3.0,1.0,2,100.0,40.72622607054816,-73.98452237807774
723849,4.859812404361672,7,5,1,1,5,1,196,2.8802190280629705,1,1,1,4,2.0,2.0,2.0,9,98.0,41.92996257181872,-87.64959817934644
1971681,4.0943445622221,7,2,1,3,4,2,91,2.1437371663244353,1,0,1,1,1.0,1.0,1.0,1,20.0,40.79237929307341,-73.96922042903888
2496762,4.59511985013459,3,2,1,3,3,2,161,2.291581108829569,1,0,1,2,1.0,1.0,1.0,73,94.0,40.81891937928045,-73.94647402614632
2865584,4.976733742420574,7,5,1,3,4,3,72,4.9253935660506505,1,0,1,4,1.0,2.0,1.0,28,90.0,40.69125724522692,-73.98771815548928
16555513,5.135798437050261,3,5,1,2,4,1,148,2.863791923340178,1,0,1,4,2.0,2.0,1.0,27,99.0,34.022290939488805,-118.38837372786696
4523554,4.90527477843843,7,5,1,3,3,1,195,1.678302532511978,1,0,1,5,1.0,3.0,1.0,79,99.0,40.81659759950399,-73.94295721183937
18583072,4.442651256490317,7,5,1,4,2,2,132,2.543463381245722,1,0,1,2,1.0,1.0,1.0,33,96.0,38.92676896034871,-76.9855856222923
21007181,5.298317366548036,7,5,1,3,4,1,125,3.8795345653661877,1,0,1,4,2.0,5.0,1.0,5,100.0,40.79354695390544,-73.96714023823469
7009888,4.8283137373023015,7,2,1,5,2,3,186,2.5489390828199863,1,0,1,2,1.0,1.0,1.0,25,94.0,37.80168886142483,-122.41340960742215
16544150,3.80666248977032,7,2,1,1,1,1,163,2.346338124572211,0,1,1,2,1.0,1.0,1.0,6,93.0,41.78248170957686,-87.6065212569517
13811462,5.293304824724492,7,5,1,4,4,1,200,1.9028062970568105,1,0,1,5,2.0,5.0,1.0,147,89.0,38.91301051393954,-77.01432121783002
16194801,4.976733742420574,7,5,1,3,4,3,149,0.9062286105407256,1,1,0,3,1.0,1.0,1.0,5,73.0,40.771379894127655,-73.94972771764245
17122439,5.66988092298052,7,5,1,3,4,3,118,4.435318275154004,1,0,1,4,2.0,2.0,1.0,3,93.0,40.71536361317749,-73.99793664945166
2685655,3.8501476017100575,3,2,1,2,3,3,153,0.3586584531143053,0,1,0,2,1.0,1.0,1.0,36,99.0,33.95015936285312,-118.1437960711507
4782243,5.389071729816501,9,5,-1,5,1,2,235,1.4428473648186173,1,1,1,6,2.0,2.0,2.0,64,97.0,42.28519145251717,-71.05641502816331
8192768,4.110873864173311,6,2,1,4,4,3,186,0.33675564681724846,0,1,0,2,3.0,1.0,1.5,2,100.0,38.90070318474141,-76.98910824615892
7514742,5.521460917862246,3,2,1,5,3,3,94,5.092402464065708,0,0,1,5,1.0,3.0,1.5,26,94.0,37.73773412930746,-122.4495552799894
16870463,4.007333185232471,7,2,1,2,2,1,161,1.3880903490759753,1,1,1,2,1.0,1.0,1.5,11,96.0,34.04517211732152,-118.3489946859352
5029676,6.678342114654332,3,5,1,2,4,1,206,1.4072553045859,1,1,1,8,4.0,4.0,2.0,4,100.0,34.08702516258259,-118.28059722474384
15535275,3.912023005428147,7,2,1,3,4,1,127,0.5639972621492129,1,0,1,1,1.0,1.0,1.0,3,93.0,40.70884510059789,-73.95348724268665
4007092,4.007333185232471,4,2,1,4,2,3,143,0.15605749486652978,1,0,0,2,1.0,1.0,1.0,6,100.0,38.93339761101335,-76.98901089070105
12343287,5.857933154483459,3,5,1,4,5,1,217,2.217659137577002,1,0,1,6,3.0,3.0,3.5,11,100.0,38.906998729528816,-77.06634045431043
9755628,5.010635294096256,7,5,1,4,3,3,131,2.595482546201232,1,1,1,4,0.0,2.0,1.0,15,91.0,38.87694306540676,-77.01628613676452
4180179,5.123963979403259,7,5,1,2,4,1,129,3.3401779603011637,1,1,1,6,2.0,3.0,2.0,8,77.0,34.099382870983,-118.34499678640572
898861,5.010635294096256,7,5,1,2,4,3,83,3.2334017796030117,1,0,1,2,0.0,1.0,1.0,1,100.0,34.06379416050044,-118.3143422590472
3058076,4.4998096703302615,4,5,1,2,5,2,117,1.267624914442163,1,1,1,2,0.0,1.0,1.0,131,97.0,34.11545455553171,-118.6210100559232
2587099,4.31748811353631,7,2,-1,3,4,3,144,6.751540041067762,0,0,1,1,1.0,1.0,1.5,8,98.0,40.66767803823479,-73.98425152449045
15275345,3.688879454113936,7,2,1,3,3,3,158,4.084873374401095,1,0,1,2,1.0,1.0,1.0,2,60.0,40.66016357431701,-73.9536390954807
19643642,4.605170185988092,4,2,1,4,4,1,2,3.383983572895277,0,0,1,2,1.0,1.0,1.0,10,96.0,38.91675753934361,-77.0317059605217
14667652,5.220355825078324,7,5,1,3,5,1,205,2.967830253251198,1,1,1,4,0.0,2.0,1.0,143,92.0,40.76456328529712,-73.98705218567977
11121546,4.007333185232471,7,2,1,3,4,3,75,1.7713894592744694,0,0,0,2,1.0,1.0,1.0,1,100.0,40.72327774104043,-73.94040545230045
7955984,4.8283137373023015,7,5,1,3,4,1,161,0.0,1,0,0,1,0.0,1.0,1.0,2,100.0,40.76901466718176,-73.9592498984729
19488400,4.90527477843843,3,2,1,2,5,1,133,2.308008213552361,1,0,1,2,1.0,1.0,1.0,15,96.0,34.043483819353774,-118.5470541444672
16437292,4.276666119016055,7,2,1,3,2,1,256,2.269678302532512,0,1,1,2,1.0,1.0,1.0,208,96.0,40.69233403018964,-73.90578849035843
18378026,4.0943445622221,7,2,1,3,3,2,155,2.316221765913758,1,1,1,4,1.0,2.0,1.0,74,93.0,40.68664102055097,-73.92317537330126
12834317,3.3672958299864737,9,1,1,2,4,2,151,0.4654346338124572,1,0,1,1,1.0,1.0,1.0,2,90.0,34.14618094915128,-118.39698567073444
13598698,4.48863636973214,7,5,1,2,4,1,117,6.417522245037645,1,0,1,3,1.0,1.0,1.0,5,84.0,34.104616873130205,-118.31252895249492
12011377,5.857933154483459,3,5,1,2,5,1,176,3.6550308008213555,1,0,1,8,4.0,5.0,2.0,60,99.0,33.998663249290274,-118.44867434198572
7650918,5.416100402204419,7,5,1,3,4,1,300,0.7720739219712526,1,0,1,4,2.0,3.0,1.0,14,100.0,40.666149585758006,-73.98711991508222
5821379,5.135798437050261,7,5,1,2,4,2,127,3.4168377823408624,1,0,1,3,0.0,2.0,1.0,19,87.0,34.081683658870205,-118.373626891106
18609417,4.8283137373023015,4,2,1,4,5,3,126,0.09034907597535935,0,0,0,2,1.0,1.0,1.0,1,100.0,38.9036271726779,-77.05977635865777
9970079,4.23410650459726,7,2,1,3,2,2,126,6.595482546201232,1,0,1,4,1.0,1.0,1.0,42,89.0,40.854619069092045,-73.93170896476995
8211978,5.472270673671472,3,5,1,3,2,1,92,0.7145790554414785,1,0,0,11,3.0,6.0,1.0,33,81.0,40.728996111576855,-73.85844435374435
16619240,4.653960350157523,7,5,1,5,2,1,77,1.787816563997262,0,0,1,2,1.0,1.0,1.0,3,87.0,42.312060942278535,-71.08829955628599
1525686,4.553876891600541,4,2,1,2,4,2,143,3.512662559890486,1,0,1,2,1.0,1.0,1.0,10,100.0,34.091069456108286,-118.26730099424763
9768553,3.555348061489413,3,1,1,3,2,1,128,2.702258726899384,1,1,1,4,1.0,4.0,2.0,21,84.0,40.69341733522568,-73.90884647451027
16194421,5.1298987149230735,7,5,1,5,4,2,275,0.8733744010951403,1,1,0,4,1.0,2.0,1.0,47,99.0,42.36049560890757,-71.06856163507854
15236846,4.382026634673881,3,2,1,5,2,2,130,0.0,1,1,0,2,1.0,1.0,1.0,4,90.0,37.76346470892278,-122.47932344988529
15716658,5.1647859739235145,7,5,1,3,4,3,81,2.431211498973306,0,1,1,3,0.0,1.0,1.0,19,79.0,40.71854641971277,-73.9917266679397
11659732,4.859812404361672,7,5,1,4,4,1,170,1.2594113620807665,1,0,1,6,2.0,4.0,1.0,53,92.0,38.91762126297001,-77.04339127109488
4401013,4.23410650459726,3,2,1,5,1,1,99,2.9349760438056127,1,0,1,2,1.0,1.0,1.0,108,90.0,42.28192335604114,-71.09514435659929
13699274,5.003946305945459,9,5,1,5,2,1,176,5.338809034907597,1,1,1,3,1.0,1.0,1.0,72,95.0,37.74711187576428,-122.41780945518852
19503975,5.855071922202427,7,5,1,3,4,2,215,4.399726214921286,1,0,1,6,3.0,4.0,1.0,15,100.0,40.71723690922783,-73.96105358644552
20017636,5.1647859739235145,4,5,1,5,4,2,170,3.9425051334702257,1,0,0,2,0.0,1.0,1.0,94,95.0,37.76047753394072,-122.40630145428364
260684,4.59511985013459,7,5,1,3,3,1,89,4.317590691307323,1,0,1,2,1.0,1.0,1.0,35,94.0,40.7567065927982,-73.9183071915894
15313139,5.043425116919247,7,5,1,2,4,2,150,4.561259411362081,1,0,1,2,1.0,1.0,1.0,47,99.0,34.10601105017119,-118.28541012541376
5861179,4.7791234931115305,7,5,-1,3,5,2,107,4.632443531827516,1,0,1,2,0.0,1.0,1.0,21,98.0,40.72881007585706,-74.00091935986205
20135558,4.59511985013459,7,5,1,2,4,3,167,2.329911019849418,1,1,1,5,0.0,2.0,1.0,1,100.0,34.09953778325232,-118.3263153060973
9886015,4.74493212836325,7,2,1,3,4,1,112,0.0,1,0,0,4,1.0,1.0,1.0,4,100.0,40.708170295829866,-74.00674940551026
15205941,5.010635294096256,7,5,1,4,5,1,168,4.090349075975359,1,0,1,6,1.0,3.0,1.0,19,92.0,38.89560924704944,-76.98935133332266
20053494,5.247024072160486,7,5,1,5,4,2,130,3.047227926078029,1,0,1,2,2.0,2.0,2.0,5,84.0,37.78479582975114,-122.44547905784188
9615815,4.174387269895637,3,2,1,3,3,1,111,0.0,0,0,0,3,1.0,2.0,1.5,2,80.0,40.68558336529571,-73.91971318868093
8628425,4.997212273764115,7,5,1,3,4,1,163,2.937713894592745,1,0,1,2,0.0,1.0,1.0,7,94.0,40.77320456319698,-73.98767778126748
14368774,3.912023005428147,7,2,1,3,2,3,104,2.3874058863791925,0,0,1,1,1.0,1.0,1.5,4,95.0,40.702990756871145,-73.92648384727536
10363521,3.80666248977032,7,2,1,5,1,3,103,0.5448323066392882,1,0,0,2,1.0,2.0,1.0,4,67.0,42.33230551431416,-71.10073194830291
6277476,4.189654742026425,7,2,1,3,3,1,162,2.6338124572210813,1,0,1,2,1.0,1.0,1.0,15,93.0,40.81271166065496,-73.94054778353251
5926854,3.912023005428147,7,5,1,2,2,3,98,4.134154688569473,0,0,1,1,1.0,1.0,1.0,3,93.0,34.04457594014353,-118.33403382634958
7742486,5.521460917862246,7,5,1,5,2,1,196,3.266255989048597,1,1,1,8,2.0,6.0,1.0,76,95.0,42.379113973785145,-71.0340603422297
12776406,4.6443908991413725,6,2,1,2,4,3,64,0.944558521560575,1,0,1,2,1.0,1.0,1.0,2,100.0,34.03902598011866,-118.45225190910372
15800860,4.605170185988092,7,5,1,1,3,1,138,1.4127310061601643,1,1,0,7,3.0,4.0,2.5,1,100.0,41.8733402963392,-87.69083116738861
17477317,4.31748811353631,3,2,1,2,4,1,107,0.5366187542778919,1,1,1,2,1.0,1.0,1.0,46,95.0,34.12251189283267,-118.37622560488305
6686165,5.220355825078324,7,5,1,3,5,2,119,1.7713894592744694,1,0,1,3,1.0,1.0,1.0,9,98.0,40.73140693307651,-73.98737190664329
14233656,4.941642422609304,7,5,1,3,3,1,142,7.225188227241615,1,1,1,5,2.0,3.0,1.0,139,90.0,40.69017724435808,-73.95222336779693
12987239,5.6524891802686525,7,5,1,3,5,2,101,5.0978781656399725,1,0,1,4,1.0,2.0,1.0,35,99.0,40.74501808553217,-74.00429005286551
16454916,5.1647859739235145,7,5,1,3,5,1,105,1.0759753593429158,1,0,1,4,1.0,2.0,1.0,121,92.0,40.75864093708128,-73.9674560481892
9461401,5.0238805208462765,10,5,1,3,4,3,182,1.0650239561943875,1,0,0,3,1.0,2.0,1.0,8,98.0,40.718439317695285,-74.0022844188921
5669865,3.737669618283368,7,2,1,3,4,2,86,1.2210814510609171,1,0,1,1,1.0,1.0,1.0,2,50.0,40.67603035731396,-73.98239282040359
5047672,4.382026634673881,6,2,1,1,3,2,178,1.1909650924024642,1,1,1,2,1.0,1.0,1.0,14,94.0,41.81172768576618,-87.61483443049076
10886746,4.700480365792417,7,5,1,3,4,3,72,1.891854893908282,1,1,1,1,1.0,1.0,1.0,4,95.0,40.76274955826866,-73.96092525626437
20309089,4.700480365792417,7,5,1,3,3,2,64,4.093086926762491,1,0,1,4,1.0,2.0,1.0,3,87.0,40.67182875467893,-73.95491362175434
7713661,5.135798437050261,7,5,1,3,4,1,126,8.136892539356605,1,0,1,4,2.0,2.0,1.0,41,90.0,40.78795515362509,-73.97683656150586
11911651,5.703782474656202,7,5,1,3,5,1,197,1.1416837782340863,1,0,0,6,2.0,3.0,1.0,59,88.0,40.740271787227,-73.98374856306808
13753882,5.1929568508902095,10,5,1,3,5,1,150,1.9685147159479808,0,0,0,2,1.0,1.0,1.0,3,87.0,40.729521734652685,-73.99296520111443
6585028,3.6375861597263857,3,2,1,3,1,1,217,0.7720739219712526,0,1,1,4,2.0,2.0,1.0,3,100.0,40.870788451964174,-73.85647844355971
19123907,5.075173815233828,7,5,1,5,4,1,238,0.16427104722792607,1,0,1,3,1.0,3.0,1.0,12,98.0,37.78176956931278,-122.43400940508724
20321921,5.521460917862246,10,5,1,3,4,2,176,0.0,1,0,0,4,1.0,2.0,1.0,15,97.0,40.725818972145056,-73.98040041806075
9465129,3.5263605246161616,7,2,-1,3,3,1,74,2.409308692676249,1,0,1,1,1.0,1.0,2.0,149,85.0,40.78833858603271,-73.94863468125494
14223919,4.4998096703302615,7,2,1,5,4,2,132,1.6618754277891854,1,0,1,2,1.0,1.0,1.0,1,100.0,42.33767012629468,-71.07640773355523
8442642,5.416100402204419,7,5,1,3,5,2,86,0.487337440109514,1,1,1,2,1.0,1.0,1.0,3,87.0,40.744784469513824,-73.99610479603297
4030229,4.700480365792417,3,5,1,2,3,2,162,6.811772758384668,1,0,0,2,1.0,1.0,1.0,20,99.0,34.08644701071153,-118.24738702417348
12156285,4.770684624465665,7,5,1,4,5,2,149,0.785763175906913,1,0,1,3,1.0,2.0,1.0,4,95.0,38.88073153674709,-76.99704840399448
18868990,5.010635294096256,3,5,1,2,5,1,102,2.4476386036960984,1,0,1,4,2.0,2.0,2.0,1,100.0,34.12333209316295,-118.6061505323758
7630375,5.298317366548036,3,5,1,3,3,3,118,0.1697467488021903,1,0,1,6,3.0,3.0,2.5,1,100.0,40.80668527979573,-73.94970229382078
9231765,5.703782474656202,7,5,1,3,4,3,168,3.263518138261465,0,0,0,2,1.0,1.0,1.0,2,100.0,40.74932602648836,-73.97239714560969
8410270,4.0943445622221,7,2,1,5,2,1,55,2.406570841889117,1,0,1,1,1.0,1.0,1.5,15,95.0,37.80462628269967,-122.41536479751672
15531352,4.976733742420574,3,5,1,5,4,1,144,3.8193018480492813,1,0,0,2,2.0,2.0,1.0,10,96.0,37.78550311202853,-122.43575439348297
21069115,4.553876891600541,7,2,1,5,3,2,126,3.375770020533881,0,0,0,2,1.0,1.0,2.0,4,95.0,37.772023097191855,-122.432035456113
20086367,4.8283137373023015,7,5,1,3,4,3,132,0.0,0,0,0,2,1.0,1.0,1.0,1,100.0,40.7247314198438,-73.94606483833033
13676184,4.477336814478207,7,5,1,3,4,2,62,6.450376454483231,1,0,1,2,1.0,1.0,1.0,8,95.0,40.726374664801135,-73.95038575724048
17040449,4.700480365792417,7,5,1,2,1,1,104,3.578370978781656,1,1,1,3,1.0,1.0,1.0,1,100.0,34.01600972287508,-118.4138851543064
9685324,5.416100402204419,3,5,1,2,1,2,194,1.1690622861054072,1,0,1,4,2.0,2.0,1.5,13,98.0,33.81943907213915,-118.3733720117593
13893772,3.80666248977032,7,2,1,3,2,3,104,2.830937713894593,0,0,1,2,1.0,1.0,1.0,6,87.0,40.69783197489814,-73.90998235665458
3167974,5.455321115357702,7,5,1,5,3,3,129,7.416837782340862,1,0,1,4,2.0,2.0,1.0,14,99.0,37.75092789394617,-122.41306657306336
16860212,5.3706380281276624,3,5,1,2,4,1,184,4.761122518822724,1,0,1,3,2.0,3.0,1.0,15,94.0,34.03993844990596,-118.45187505729496
12670809,5.783825182329737,7,5,1,3,4,1,165,7.655030800821355,1,0,1,8,2.0,4.0,1.0,32,72.0,40.775863556048094,-73.97984367898327
7361909,4.31748811353631,7,1,-1,5,4,2,171,4.878850102669404,1,1,1,1,1.0,1.0,1.0,280,98.0,37.764331542197255,-122.4366431993298
225314,5.5174528964647065,7,5,1,3,4,2,218,3.885010266940452,1,1,1,4,1.0,3.0,2.0,3,100.0,40.79023230731724,-73.97126491047666
15067182,5.293304824724492,7,5,1,3,2,1,106,2.7104722792607805,1,0,1,4,2.0,1.0,1.0,5,92.0,40.833247003213785,-73.93992106649726
10592845,5.472270673671472,7,5,1,3,5,1,223,1.839835728952772,1,1,1,4,1.0,2.0,1.0,12,93.0,40.73611727805545,-73.99977774368111
18979061,3.688879454113936,7,2,1,3,2,1,112,1.9548254620123204,1,0,1,1,1.0,1.0,1.0,5,100.0,40.70478662997862,-73.92316026462983
16380551,5.521460917862246,7,5,1,5,5,1,172,4.528405201916495,1,0,1,5,2.0,1.0,1.0,10,93.0,37.76634639052212,-122.45172343175172
18326542,4.007333185232471,7,2,1,3,3,2,63,3.430527036276523,1,0,1,2,1.0,1.0,1.0,5,92.0,40.82616752345425,-73.93867121131292
3643392,5.272999558563747,7,5,1,5,3,2,105,1.6372347707049966,0,0,1,4,0.0,2.0,1.0,3,80.0,42.341911181688815,-71.10230378993293
15842384,4.158883083359672,7,5,1,2,3,1,184,2.5763175906913074,1,1,1,2,0.0,1.0,1.0,12,87.0,34.04771152243959,-118.42640667474971
6654304,3.8918202981106265,7,2,1,4,1,1,317,0.8323066392881588,1,1,1,4,1.0,4.0,1.0,24,98.0,38.91209277010882,-77.00222399750501
7073360,3.4339872044851463,7,1,1,1,1,2,142,2.3956194387405887,1,0,0,7,1.0,3.0,1.0,13,89.0,41.94396916335556,-87.70688169904055
14057888,4.4998096703302615,7,5,1,2,3,3,127,3.786447638603696,1,0,1,4,1.0,2.0,1.0,10,93.0,34.06829984372629,-118.27511777679668
5238159,4.8283137373023015,7,5,1,3,4,2,108,1.6454483230663928,1,0,0,3,1.0,1.0,1.0,1,100.0,40.719991341740325,-73.94550551455838
5318952,4.382026634673881,7,1,1,3,4,2,104,1.1964407939767283,1,0,1,2,1.0,1.0,1.0,17,99.0,40.77369852093605,-73.95615542734055
8170864,6.1092475827643655,3,5,1,5,3,1,290,4.470910335386721,1,0,1,5,3.0,2.0,1.5,11,96.0,37.78578423092448,-122.4619318923492
4301454,4.700480365792417,7,5,1,3,5,3,123,3.34839151266256,1,0,1,2,2.0,1.0,1.0,2,100.0,40.72240280710484,-73.99604159530861
