id,log_price,property_type_encoded,room_type_encoded,bed_type_encoded,city_encoded,neighbourhood_encoded,cancellation_policy_encoded,cleaning_fee_encoded,instant_bookable_encoded,host_identity_verified_encoded,accommodates_numeric,bedrooms_numeric,beds_numeric,bathrooms_numeric,number_of_reviews_numeric,review_scores_rating_numeric,latitude_numeric,longitude_numeric,localisation,reputation,couchages,amenities_score,host_experience_years
16892007,5.293304824724492,7,5,1,3,4,1,1,0,1,4,1.0,1.0,1.0,136,94.0,40.77476976238926,-73.981202099849,32,103044.58188570615,5.0,191,4.093086926762491
5682486,4.653960350157523,7,5,1,3,3,1,0,0,1,2,1.0,1.0,1.0,7,100.0,40.655846271509546,-73.95582031612263,30,26457.51311064591,3.0,87,2.00684462696783
12901018,4.653960350157523,7,2,1,3,3,1,1,1,1,3,1.0,2.0,1.0,58,98.0,40.82035000553696,-73.95528792412458,30,73141.88490871698,5.0,216,4.950034223134839
1598785,5.1647859739235145,7,5,1,5,5,1,1,0,1,5,2.0,2.0,2.0,7,89.0,42.35126102439081,-71.06362541690929,36,20956.996134942623,14.0,229,1.7604380561259412
13276443,3.737669618283368,3,2,1,3,3,1,1,0,1,1,1.0,1.0,1.0,10,94.0,40.6432745368556,-74.0835582802609,18,27941.8854052478,2.0,114,1.68104038329911
7618721,4.248495242049359,7,2,1,3,4,1,1,1,0,2,1.0,1.0,1.0,3,90.0,40.709033619076976,-73.95505234184422,32,14029.611541307906,3.0,99,0.0
20590918,5.010635294096256,7,5,1,5,2,2,1,0,1,3,1.0,1.0,1.0,50,97.0,37.74682231681085,-122.40565927023124,30,66531.67704184225,4.0,55,2.9842573579739904
16616977,5.521460917862246,7,5,1,5,5,1,1,0,1,1,1.0,1.0,1.0,4,100.0,37.80338708750171,-122.4442048292041,36,20000.0,2.0,155,0.9911019849418208
1374466,5.6167710976665735,7,5,1,3,3,1,1,0,1,7,3.0,5.0,1.0,20,97.0,40.7572539423559,-73.93128769828888,30,42078.32720059105,36.0,153,0.5913757700205339
10854044,5.700443573390688,3,5,1,2,4,1,1,0,1,6,3.0,3.0,2.5,46,97.0,34.10469416097816,-118.2618058393042,19,63814.94281122565,27.0,226,4.210814510609172
16323227,4.804021044733257,7,5,1,1,5,1,1,1,1,5,3.0,3.0,1.0,4,100.0,41.92263265043197,-87.64699148457507,32,20000.0,24.0,179,2.8802190280629705
18324317,4.90527477843843,7,5,1,3,3,1,1,0,1,6,2.0,4.0,1.0,84,94.0,40.682111761438605,-73.92120874393521,30,80983.2776812596,20.0,126,1.9657768651608487
9013133,4.8283137373023015,7,5,1,3,4,1,1,1,1,2,1.0,1.0,1.0,2,100.0,40.76886686482144,-73.77042951861017,32,14142.135623730952,3.0,164,4.61327857631759
18565840,6.309918278226516,3,5,1,2,5,1,1,0,0,8,4.0,6.0,3.5,7,91.0,33.99335753281496,-118.47589290523928,21,21909.466606925875,50.0,159,0.5475701574264202
15024957,4.859812404361672,7,5,1,1,5,1,1,0,1,2,0.0,1.0,1.0,19,93.0,41.88826193787624,-87.64017595458387,32,37700.11696268329,0.0,172,1.7056810403832992
18053995,4.174387269895637,7,2,1,3,3,2,1,1,1,2,1.0,1.0,1.0,3,100.0,40.667368060885295,-73.96131352967099,30,17320.508075688773,3.0,142,2.0123203285420943
9393653,5.7745515455444085,7,5,1,5,5,2,1,1,1,6,2.0,2.0,2.0,165,92.0,37.77961188414034,-122.39194894865642,36,108722.04854582166,16.0,189,2.590006844626968
6774866,3.912023005428147,7,2,1,3,3,3,1,0,1,1,1.0,1.0,1.0,1,100.0,40.66695265421146,-73.957168139557,30,10000.0,2.0,62,4.574948665297741
15984558,4.59511985013459,3,2,1,2,5,1,0,0,1,2,1.0,1.0,1.5,70,98.0,34.03581217313948,-118.47599159112627,21,80352.82894833262,3.0,155,4.142368240930869
7530140,5.541263545158426,7,5,1,2,4,2,1,0,1,6,1.0,3.0,1.0,66,97.0,34.091506680503635,-118.34403709233332,31,76439.07734921976,9.0,231,3.8329911019849416
11167474,4.976733742420574,7,2,1,5,4,1,1,1,1,5,1.0,2.0,1.0,19,99.0,37.76207607674157,-122.43230176265722,34,42721.56854564215,7.0,152,1.8699520876112248
5549458,4.290459441148391,7,5,1,2,3,2,1,1,1,2,0.0,1.0,1.0,23,95.0,34.09110553412004,-118.22155564474436,29,43282.37949789729,0.0,107,2.809034907597536
5409607,3.970291913552122,7,5,1,3,2,1,1,0,1,1,1.0,1.0,1.0,43,92.0,40.72642841345648,-73.90512864150138,28,55502.15966969213,2.0,80,4.840520191649556
13398543,4.736198448394496,7,5,1,3,3,2,0,0,1,2,1.0,1.0,1.0,1,100.0,40.80711211527885,-73.95826173274732,30,10000.0,3.0,61,1.0212183436002735
16232108,4.442651256490317,7,2,1,3,5,3,0,0,1,2,1.0,1.0,1.0,2,100.0,40.733751035832746,-73.98473802840094,34,14142.135623730952,3.0,77,4.766598220396989
5041554,5.598421958998375,9,5,1,5,4,1,1,0,1,2,1.0,2.0,1.0,13,91.0,42.36460672340582,-71.05312815428637,40,29857.570112117293,4.0,128,3.10198494182067
17239021,6.1092475827643655,9,5,1,4,5,1,1,0,1,8,2.0,3.0,2.5,20,99.0,38.90796850830822,-77.02743940291244,41,43831.40449495088,22.0,212,4.424366872005476
20706278,4.700480365792417,7,5,1,2,4,3,1,1,1,4,1.0,2.0,1.0,15,93.0,34.048575750387364,-118.37460398865872,31,33497.43296134795,6.0,184,0.947296372347707
16770135,4.553876891600541,7,5,1,2,5,3,1,1,1,2,0.0,1.0,1.0,11,96.0,33.864525799600614,-118.38702041874387,33,30566.014067915363,0.0,72,2.4914442162902124
13100445,4.90527477843843,3,5,1,4,3,2,0,1,1,2,1.0,1.0,1.0,27,93.0,38.87311313007885,-77.00596233070215,19,44941.52230398966,3.0,151,4.295687885010267
8470281,4.31748811353631,7,5,1,3,1,3,0,0,1,3,1.0,2.0,1.0,1,100.0,40.64547354461252,-74.01193252269509,26,10000.0,5.0,108,2.535249828884326
17141182,5.017279836814924,7,5,1,3,4,1,1,0,1,4,3.0,3.0,2.0,35,97.0,40.75011303098873,-73.74727416138221,32,55664.39467918429,21.0,179,1.218343600273785
19786301,4.0943445622221,7,2,1,3,3,3,1,0,1,2,1.0,1.0,1.0,28,92.0,40.68967638153885,-73.95726252658218,30,44787.27819370139,3.0,79,4.531143052703627
3094937,4.060443010546419,7,2,1,3,3,2,1,0,1,2,1.0,1.0,2.0,150,95.0,40.69508142249497,-73.94856008572155,30,110533.22464309091,3.0,185,1.0321697467488022
3068109,4.174387269895637,7,2,1,3,4,2,1,0,0,1,1.0,1.0,1.0,3,73.0,40.725611818295214,-73.94745293777265,32,9230.098753534548,2.0,70,4.224503764544832
17892891,3.912023005428147,7,2,1,3,2,3,0,0,1,2,1.0,1.0,1.0,13,92.0,40.84942827071061,-73.93145979806519,28,30517.38599552721,3.0,79,2.466803559206024
3898138,6.396929655216146,7,5,1,3,5,2,1,0,1,8,3.0,4.0,1.5,54,95.0,40.7313864237592,-73.98418156071703,34,66319.93478585455,36.0,143,1.2073921971252566
10660749,4.941642422609304,7,5,1,3,5,3,0,0,1,2,1.0,1.0,1.0,1,80.0,40.72952353422652,-73.98388038715935,34,6400.0,3.0,90,2.5626283367556466
21118725,3.912023005428147,7,2,1,5,1,3,1,1,1,4,1.0,3.0,1.0,23,94.0,42.342292593595296,-71.15131545594322,28,42375.967339991184,7.0,100,1.2402464065708418
14555866,4.605170185988092,7,5,1,3,3,3,0,0,1,2,1.0,1.0,1.0,3,100.0,40.67768590536279,-73.95308502225173,30,17320.508075688773,3.0,63,3.76454483230664
4214733,4.8283137373023015,7,5,1,4,1,2,1,0,1,3,0.0,2.0,1.0,2,100.0,38.89590951334621,-76.9742982106448,27,14142.135623730952,0.0,138,3.0910335386721424
16520193,4.248495242049359,3,2,1,2,4,2,1,0,1,1,1.0,1.0,1.5,15,99.0,34.08543433839505,-118.27466372874352,19,37959.10977617889,2.0,189,3.690622861054072
18787583,3.80666248977032,7,2,1,3,2,3,1,0,0,2,1.0,1.0,1.5,5,87.0,40.68996824402656,-73.90637207392255,28,16924.79852169591,3.0,80,1.930184804928132
5744764,4.248495242049359,9,2,1,3,2,2,0,1,0,1,0.0,1.0,1.0,1,100.0,40.8718883486578,-73.90353129687911,34,10000.0,0.0,137,0.0
5639483,4.700480365792417,7,2,1,3,4,1,1,0,1,2,1.0,1.0,1.0,103,89.0,40.71750195997844,-73.99264326688765,32,80389.37008709546,3.0,127,1.839835728952772
10997778,4.941642422609304,7,2,1,3,5,1,1,1,1,2,1.0,1.0,1.0,35,98.0,40.761088007387926,-73.99304943396993,34,56818.03023688871,3.0,165,2.6091718001368926
9826628,4.976733742420574,3,5,1,5,1,3,1,0,1,4,2.0,2.0,1.0,31,98.0,37.724528054627626,-122.4169614702708,16,53472.80894061953,12.0,204,0.6817248459958932
16619704,4.219507705176107,9,2,1,2,4,3,0,0,1,2,1.0,1.0,1.0,17,96.0,33.830387610806305,-118.376000231504,37,37998.54144569236,3.0,178,2.299794661190965
15671680,4.248495242049359,7,2,1,3,3,2,1,0,1,2,1.0,1.0,1.0,9,93.0,40.69514119901984,-73.93317789451761,30,25947.0,3.0,173,2.4503764544832305
20285811,5.010635294096256,7,5,1,5,3,2,1,1,0,4,1.0,2.0,1.0,9,89.0,37.75404291451224,-122.42930014117104,32,23763.0,6.0,170,0.9828884325804244
13111578,4.7791234931115305,7,5,1,5,5,3,1,0,1,3,0.0,1.0,1.0,3,87.0,37.79308166612749,-122.43333770514757,36,13109.89256248883,0.0,138,1.002053388090349
19265072,4.948759890378168,4,5,1,3,5,2,1,0,1,2,1.0,1.0,1.0,23,89.0,40.73137317101449,-74.00079393423006,25,37987.781496160045,3.0,164,0.6844626967830253
5478741,3.912023005428147,7,2,1,3,1,1,1,1,0,2,1.0,1.0,1.0,3,100.0,40.68597829678066,-73.85872061902583,26,17320.508075688773,3.0,91,0.0
9696307,4.174387269895637,3,2,1,2,1,1,1,1,1,2,1.0,1.0,1.0,12,98.0,34.06403876492538,-118.14981720305336,13,33269.23191178299,3.0,144,2.360027378507872
10247663,4.31748811353631,7,2,1,3,4,2,1,1,1,1,1.0,1.0,1.0,84,91.0,40.683007235084574,-73.96374996518325,32,75896.61865985862,2.0,63,1.73305954825462
17130769,6.907755278982138,7,5,1,3,5,3,1,0,1,6,3.0,4.0,3.0,5,95.0,40.723250768547736,-74.00990580973438,34,20180.513496935604,30.0,168,5.535934291581109
15300708,5.1647859739235145,7,5,1,3,4,3,1,1,0,4,0.0,1.0,1.0,6,77.0,40.771978573231465,-73.96246874893964,32,14523.02468496146,0.0,120,0.0629705681040383
4985662,4.043051267834549,7,2,1,5,1,3,1,0,1,2,1.0,1.0,1.0,2,100.0,42.338742384108365,-71.1478642993375,28,14142.135623730952,3.0,100,1.6454483230663928
3490195,4.691347882229144,7,5,1,3,2,2,1,0,1,3,1.0,1.0,1.0,7,91.0,40.64226831192007,-73.9622369170943,28,21909.466606925875,4.0,99,4.84599589322382
5458491,5.1647859739235145,7,5,1,3,5,3,1,0,1,2,1.0,1.0,1.5,1,100.0,40.724911806979776,-73.98914285416156,34,10000.0,3.0,104,5.787816563997263
19487781,4.442651256490317,3,2,1,2,2,2,1,0,1,2,1.0,1.0,1.5,35,100.0,34.15637353120978,-118.3655211728253,15,59160.79783099616,3.0,105,4.525667351129363
6853898,4.48863636973214,7,2,-1,3,4,3,0,0,1,2,1.0,1.0,1.0,2,80.0,40.71573827090745,-73.999252589585,32,9050.966799187809,3.0,28,4.960985626283367
16164264,4.48863636973214,3,5,1,2,4,1,1,0,1,3,1.0,1.0,1.0,75,96.0,34.12048661540407,-118.26441114728344,19,79812.90121277387,4.0,134,5.5715263518138265
228922,4.700480365792417,7,2,1,3,5,2,1,0,1,2,1.0,1.0,1.0,73,94.0,40.760977276503134,-73.9949949516907,34,75494.8170936257,3.0,132,3.597535934291581
12321626,4.007333185232471,3,2,1,4,3,3,0,0,0,2,1.0,1.0,1.0,2,80.0,38.935028888830544,-77.03029805171968,19,9050.966799187809,3.0,110,0.0
17366679,5.1929568508902095,7,5,1,1,4,2,1,0,1,6,2.0,2.0,1.0,3,93.0,41.93129279293026,-87.70827998250816,30,14980.50743466322,16.0,91,1.7604380561259412
4809056,4.553876891600541,7,2,1,3,4,2,0,0,1,2,1.0,1.0,1.0,9,96.0,40.71437186000952,-73.98903317902116,32,27648.0,3.0,99,5.470225872689938
19164752,4.700480365792417,7,2,-1,3,4,2,1,0,1,2,1.0,1.0,1.0,36,96.0,40.716831044176026,-73.95623171644745,32,55296.0,3.0,154,4.4435318275154
15233684,4.653960350157523,7,5,1,2,4,2,1,1,1,5,0.0,2.0,1.0,8,98.0,34.103783827814034,-118.33221756885776,31,27164.214106062413,0.0,204,0.8542094455852156
4394753,4.8283137373023015,7,5,1,3,5,3,1,0,1,2,0.0,1.0,1.0,3,100.0,40.727775718747466,-73.98335357970659,34,17320.508075688773,0.0,83,0.5119780971937029
9352491,4.8283137373023015,7,2,1,5,2,1,1,1,1,2,1.0,1.0,1.0,9,98.0,37.801359328500425,-122.41363732234508,30,28812.0,3.0,189,2.622861054072553
7320389,3.80666248977032,7,2,1,1,3,3,0,1,1,2,1.0,1.0,1.0,9,100.0,41.90684769648853,-87.69232093685991,28,30000.0,3.0,182,0.6351813826146475
20517554,5.105945473900579,7,5,1,2,5,3,1,0,1,3,1.0,1.0,1.0,1,60.0,34.10589137765016,-118.33222532101988,33,3600.0,4.0,190,4.068446269678303
20773556,3.80666248977032,9,2,1,3,3,1,0,0,1,1,1.0,1.0,1.0,4,93.0,40.696079752437946,-73.94320185928775,36,17298.0,2.0,59,1.4757015742642026
6291522,4.74493212836325,7,5,1,3,5,2,1,0,1,2,0.0,1.0,1.0,16,94.0,40.73455424811422,-74.00613707200476,34,35344.0,0.0,106,2.699520876112252
8507015,4.6443908991413725,7,5,1,3,2,1,1,0,1,4,1.0,1.0,1.0,40,97.0,40.65260046628518,-73.94999251995918,28,59507.741009048565,5.0,149,3.3045859000684463
20399073,4.605170185988092,7,2,1,3,5,2,1,1,1,3,1.0,2.0,1.0,30,84.0,40.75725183437942,-73.98795805752195,34,38647.30365756453,5.0,175,0.0465434633812457
4803044,5.1647859739235145,3,5,1,4,5,3,0,0,0,4,1.0,1.0,1.0,8,97.0,38.88944881870064,-76.99609272748131,23,26612.670816736903,5.0,194,0.0054757015742642
13674362,4.700480365792417,7,5,1,2,4,2,1,0,0,2,1.0,1.0,1.0,1,100.0,34.08499580340476,-118.32246443590782,31,10000.0,3.0,159,0.0
5383462,3.5263605246161616,3,1,1,3,2,1,1,0,0,4,1.0,4.0,2.5,3,70.0,40.69238002816103,-73.90351762077242,16,8487.048957087498,8.0,166,0.3121149897330595
10915406,4.718498871295094,7,5,1,2,4,3,1,0,1,3,1.0,1.0,1.0,32,94.0,34.065763426100816,-118.34905535576463,31,49983.96414851467,4.0,101,2.140999315537304
8813306,5.6167710976665735,7,5,1,3,5,1,1,0,1,3,1.0,1.0,1.0,6,83.0,40.74568094176421,-73.98321448796476,34,16874.534838033313,4.0,198,3.917864476386037
1074359,4.787491742782046,7,5,1,3,4,1,1,0,0,2,1.0,1.0,1.0,132,84.0,40.7191383916141,-73.99174390011298,32,81067.26806794466,3.0,125,5.166324435318275
9885720,3.80666248977032,7,2,1,3,2,1,1,0,1,1,1.0,1.0,1.0,26,98.0,40.86932207598978,-73.90056620351,28,48970.9834085451,2.0,162,2.083504449007529
14505814,4.564348191467836,7,5,1,4,5,2,1,0,1,4,0.0,2.0,1.0,11,98.0,38.92007386882684,-77.04435580932766,35,31852.86448657326,0.0,166,1.618069815195072
2398691,3.912023005428147,7,2,1,1,2,3,1,1,1,2,1.0,1.0,2.0,3,100.0,41.96050632390485,-87.6573819923102,26,17320.508075688773,3.0,191,2.351813826146475
12810210,4.174387269895637,7,2,1,3,2,2,1,1,1,2,1.0,1.0,1.0,76,91.0,40.83686871925224,-73.94323816085854,28,72192.08430292064,3.0,147,4.438056125941136
1163992,5.010635294096256,7,5,1,3,4,3,0,0,0,2,0.0,1.0,1.0,3,90.0,40.78185214623894,-73.94739886028584,32,14029.611541307906,0.0,84,1.3880903490759753
13997869,4.382026634673881,7,2,1,5,4,2,1,0,0,2,1.0,1.0,1.0,28,92.0,42.33908804807882,-71.07307445520726,34,44787.27819370139,3.0,144,0.0602327173169062
7402485,5.293304824724492,7,5,1,3,3,1,1,0,1,2,2.0,1.0,1.0,7,97.0,40.80389119298564,-73.95178095135964,30,24893.874085806736,6.0,172,3.1731690622861053
2569547,5.1647859739235145,7,5,1,2,4,1,0,0,1,4,2.0,2.0,2.0,1,100.0,34.07540786257277,-118.37601371252848,31,10000.0,12.0,156,3.885010266940452
4407790,5.521460917862246,7,5,1,3,4,1,1,0,1,2,1.0,1.0,1.0,1,100.0,40.72015485380519,-73.99056487642449,32,10000.0,3.0,114,6.625598904859685
20990607,4.553876891600541,7,5,1,1,3,1,1,0,0,8,2.0,4.0,1.0,1,80.0,41.81229410201093,-87.63141782621628,28,6400.0,24.0,131,0.5749486652977412
15008306,3.737669618283368,4,2,1,2,1,2,1,0,1,4,1.0,1.0,0.0,81,90.0,34.18393915643751,-118.42061915777028,16,72900.0,5.0,112,4.692676249144422
4978586,5.631211781821365,7,5,1,3,4,3,1,0,0,2,1.0,1.0,1.0,9,97.0,40.71649256948562,-73.9564711650279,32,28227.0,3.0,166,4.670773442847365
13715857,4.700480365792417,7,5,1,1,3,2,0,1,0,6,3.0,3.0,1.0,4,95.0,41.722036545133015,-87.6214427908951,28,18050.0,27.0,214,2.6557152635181382
689312,4.653960350157523,7,2,1,3,5,3,0,0,1,2,1.0,1.0,1.0,1,80.0,40.75230126889765,-73.97286719302781,34,6400.0,3.0,166,0.7392197125256673
11862751,5.010635294096256,7,5,1,2,5,3,0,0,0,1,0.0,1.0,1.0,10,90.0,34.049619482166875,-118.2491269363428,33,25614.449047363876,0.0,73,2.811772758384668
17510630,4.605170185988092,7,2,1,3,4,2,1,0,1,2,1.0,1.0,1.0,1,100.0,40.744667713737016,-73.97202020994078,32,10000.0,3.0,139,4.670773442847365
19855804,4.204692619390967,7,2,1,3,4,3,1,0,1,2,1.0,1.0,1.0,8,90.0,40.67853638951763,-73.96824240752196,32,22910.25971044414,3.0,78,1.4729637234770705
13605132,4.804021044733257,7,5,1,5,2,3,1,1,0,2,0.0,1.0,1.0,11,98.0,42.375104724696726,-71.03733607177341,30,31852.86448657326,0.0,264,0.0
15025763,4.90527477843843,7,2,1,5,5,3,0,0,1,4,1.0,1.0,1.0,3,100.0,42.3592631619682,-71.05291766335333,36,17320.508075688773,5.0,210,5.577002053388091
13433684,4.867534450455582,7,5,1,3,3,3,0,0,1,5,2.0,2.0,1.0,1,100.0,40.68878930043844,-73.95709105262193,30,10000.0,14.0,106,1.2238193018480492
5720569,4.007333185232471,7,2,1,1,5,3,1,0,1,2,1.0,1.0,1.0,75,95.0,41.92564892052299,-87.6607859546705,32,78158.79269154559,3.0,88,2.3408624229979464
3328706,5.857933154483459,7,5,1,3,5,1,1,1,1,5,2.0,3.0,1.0,15,96.0,40.72506247613829,-74.00839041167406,34,35693.41451864756,16.0,132,0.4298425735797399
16101423,6.253828811575472,3,5,1,5,3,1,1,0,1,6,3.0,3.0,2.0,5,100.0,37.780683544668,-122.48146186387844,20,22360.679774997898,27.0,199,4.714579055441479
19388441,4.442651256490317,3,2,1,1,1,1,1,0,1,2,1.0,1.0,2.5,11,93.0,41.77699793944532,-87.59840397424144,12,28685.487811783853,3.0,124,3.8329911019849416
1144761,4.174387269895637,3,2,1,2,4,2,1,0,1,2,1.0,1.0,1.0,125,96.0,34.14183955101889,-118.37314595388143,19,103038.01240319033,3.0,173,0.7008898015058179
28327,4.4188406077965965,7,5,1,2,3,1,1,0,1,4,1.0,2.0,1.0,2,90.0,34.095608078511056,-118.29446170761364,29,11455.12985522207,6.0,124,0.4626967830253251
13315905,4.4998096703302615,7,5,1,3,2,2,0,0,1,4,1.0,2.0,1.0,8,91.0,40.82906792048448,-73.9493926996505,28,23422.2050200232,6.0,165,2.751540041067762
13318272,5.236441962829949,7,5,1,3,4,2,1,0,0,8,2.0,6.0,1.0,14,91.0,40.68090254404424,-73.96725899262212,32,30984.664819875008,28.0,96,0.0
17297014,4.8283137373023015,3,5,1,4,1,2,1,1,1,4,1.0,2.0,1.0,8,98.0,38.91643822640065,-77.01185948208449,15,27164.214106062413,6.0,179,6.050650239561944
13203314,4.74493212836325,3,5,1,3,3,1,1,0,1,2,1.0,1.0,1.5,3,93.0,40.68819899311477,-73.94644617415067,18,14980.50743466322,3.0,157,3.3921971252566734
15192613,5.1929568508902095,3,5,1,2,4,1,1,0,1,2,3.0,3.0,2.0,2,100.0,34.105567498575475,-118.22911200591184,19,14142.135623730952,15.0,149,1.831622176591376
2964999,4.941642422609304,7,5,1,2,5,1,1,0,1,4,1.0,2.0,1.0,9,100.0,34.06836837684053,-118.38815425315892,33,30000.0,6.0,226,3.46611909650924
8704704,4.882801922586372,7,5,1,2,5,2,1,0,1,2,1.0,1.0,1.0,1,100.0,34.11049655687815,-118.32023754396091,33,10000.0,3.0,60,3.619438740588638
8939727,5.003946305945459,7,5,1,3,4,1,1,0,0,6,2.0,2.0,2.0,47,88.0,40.7141613249713,-73.93846953969812,32,53090.18922550568,16.0,174,3.652292950034223
18701646,5.1298987149230735,7,5,1,5,4,1,1,0,1,2,1.0,1.0,1.0,54,95.0,37.7791811697256,-122.4419198877996,34,66319.93478585455,3.0,122,4.731006160164271
5810581,5.272999558563747,7,5,1,3,4,2,1,1,1,2,1.0,1.0,1.0,15,97.0,40.71212720058403,-73.96421116388288,32,36440.900304465584,3.0,133,3.79192334017796
20203225,4.0943445622221,3,2,1,1,3,2,1,0,1,2,1.0,1.0,1.0,4,80.0,41.82597220708338,-87.61848566469877,16,12800.0,3.0,148,1.103353867214237
2488520,5.521460917862246,7,5,1,3,5,1,1,0,1,2,1.0,1.0,1.0,45,88.0,40.73906359432718,-73.99815772906805,34,51948.33125327512,3.0,151,1.431895961670089
9396712,4.605170185988092,7,2,1,3,5,2,1,0,0,2,1.0,1.0,1.0,10,98.0,40.67236619802691,-73.9885992191848,34,30370.51464825712,3.0,150,4.446269678302532
6555997,5.843544417031361,7,5,1,4,5,1,1,1,1,6,2.0,4.0,2.0,86,100.0,38.90099009247271,-77.02515543165678,35,92736.18495495705,20.0,267,4.465434633812457
18178223,3.912023005428147,7,2,1,3,3,1,1,1,1,2,1.0,2.0,1.0,25,83.0,40.68441964071757,-73.95165522482212,30,34445.0,4.0,107,0.4188911704312115
5870309,5.075173815233828,7,5,1,3,5,2,1,1,1,2,1.0,1.0,1.0,1,100.0,40.76168168827262,-73.99144332409759,34,10000.0,3.0,101,2.9295003422313486
16307987,4.382026634673881,7,2,1,3,5,2,0,0,0,2,1.0,1.0,1.0,1,20.0,40.73287786078809,-73.97983584082951,34,400.0,3.0,131,1.1252566735112937
16286160,5.241747015059644,7,5,1,3,5,1,1,1,0,4,1.0,2.0,1.0,39,81.0,40.75615841449007,-73.96616966677274,34,40973.43186749189,6.0,149,1.7522245037645447
12611122,4.605170185988092,7,2,1,3,4,2,1,0,1,1,1.0,1.0,1.0,8,90.0,40.71476684903377,-73.94104749525637,32,22910.25971044414,2.0,108,3.8302532511978096
11991352,5.5174528964647065,10,5,1,2,5,3,1,0,1,3,0.0,1.0,1.0,38,99.0,34.02901752537407,-118.23016777607758,42,60417.42164309893,0.0,225,0.3175906913073237
14084988,4.382026634673881,7,2,-1,5,4,3,0,0,1,2,1.0,1.0,1.0,3,87.0,37.788525707797405,-122.426055092139,34,13109.89256248883,3.0,128,2.6694045174537986
852632,5.455321115357702,7,5,1,3,5,1,1,0,1,2,1.0,1.0,1.0,5,92.0,40.76015905412085,-73.96597486642175,34,18926.079361558222,3.0,101,3.359342915811088
11556039,4.442651256490317,7,2,1,3,3,2,1,0,1,2,1.0,1.0,2.0,25,99.0,40.76073035438945,-73.93152390811883,30,49005.0,3.0,155,5.409993155373032
17226069,5.241747015059644,7,5,1,2,5,1,0,1,1,4,1.0,2.0,1.0,55,91.0,33.98109706998122,-118.46340066951328,33,61413.539671639184,6.0,159,0.8569472963723477
7439070,5.66988092298052,10,5,1,5,4,1,1,0,1,4,2.0,2.0,2.0,39,96.0,37.77423602091334,-122.41058961225431,43,57553.90155323964,12.0,209,3.430527036276523
1839589,5.1647859739235145,7,5,1,3,4,1,1,0,1,4,2.0,1.0,1.0,5,100.0,40.800004016014974,-73.96259572475978,32,22360.679774997898,10.0,162,0.969199178644764
7412452,3.912023005428147,7,2,1,3,3,3,0,1,0,2,1.0,1.0,1.0,62,78.0,40.68201811750186,-73.92003735198149,30,47905.46390548786,3.0,0,1.516769336071184
8624273,4.8283137373023015,7,5,1,3,4,2,0,0,1,2,0.0,1.0,1.0,4,100.0,40.71973305498639,-73.95407103114894,32,20000.0,0.0,124,5.078713210130048
15126604,6.38856140554563,3,5,1,2,3,1,1,0,0,7,4.0,4.0,3.0,2,100.0,34.00631871610228,-118.44345374906788,17,14142.135623730952,44.0,182,2.439425051334702
12286630,4.700480365792417,10,2,1,3,4,1,1,0,0,2,1.0,1.0,1.0,42,98.0,40.717089865402656,-73.96111877644081,41,62241.03366750909,3.0,79,4.147843942505133
13991186,3.688879454113936,7,2,1,3,3,2,1,0,1,2,1.0,1.0,1.5,1,100.0,40.67176072164612,-73.93386873787567,30,10000.0,3.0,169,1.08145106091718
10298608,5.6167710976665735,7,5,1,1,5,1,1,1,1,11,4.0,8.0,3.0,16,91.0,41.954907635468345,-87.6675547437311,32,33124.0,50.0,212,4.594113620807666
17358323,5.272999558563747,7,5,1,3,4,2,1,0,1,3,1.0,1.0,1.0,42,98.0,40.78866277887642,-73.97878249808772,32,62241.03366750909,4.0,153,1.7111567419575633
19416458,4.605170185988092,4,2,1,5,4,3,0,1,0,2,1.0,1.0,1.0,13,94.0,42.34283724244477,-71.06379924930765,25,31858.651069999807,3.0,148,0.0
11722472,4.442651256490317,7,5,1,2,3,2,1,0,1,2,0.0,1.0,1.0,29,92.0,34.10354304800243,-118.23196295672648,29,45580.03492758644,0.0,98,1.9137577002053388
13618130,4.976733742420574,7,5,1,5,3,3,0,1,0,2,1.0,1.0,1.0,11,88.0,37.77449648073315,-122.43591788434009,32,25683.942376512216,3.0,93,2.417522245037645
4155617,4.356708826689592,3,2,1,2,1,1,1,0,1,2,1.0,1.0,1.0,2,100.0,34.08665844951058,-118.10162780149204,13,14142.135623730952,3.0,181,0.7364818617385352
11293209,5.459585514144161,7,5,1,3,4,3,1,0,1,3,1.0,1.0,1.0,4,85.0,40.72625309650346,-73.98173323553853,32,14450.0,4.0,100,4.380561259411362
6522477,4.605170185988092,7,2,1,3,5,3,0,1,1,2,1.0,1.0,2.0,2,90.0,40.7139190536864,-74.00713703098968,34,11455.12985522207,3.0,109,1.6454483230663928
13883902,4.007333185232471,7,2,1,3,3,2,1,0,1,2,1.0,1.0,1.0,17,100.0,40.65653260612545,-73.95786143675771,30,41231.056256176606,3.0,107,1.0759753593429158
16179752,4.7791234931115305,7,2,1,2,5,3,0,1,1,2,1.0,1.0,1.0,10,96.0,33.97962064572767,-118.4509467511383,33,29143.550916111784,3.0,167,0.0
7748558,5.17614973257383,7,5,1,3,5,3,1,0,1,4,1.0,2.0,1.0,2,100.0,40.7681395300395,-73.98475992883074,34,14142.135623730952,6.0,106,3.5071868583162216
15285456,5.910796644040527,3,5,1,2,4,1,1,0,0,6,2.0,3.0,2.0,12,95.0,34.08666670503214,-118.35359155424116,19,31263.517076618235,18.0,166,3.5564681724846
